"","ID_focal","biomass","biomass_next","growth","NB1","NB2","NB3","NB4","NB5","NB6","NB7","NB8","sp_NB1","sp_NB2","sp_NB3","sp_NB4","sp_NB5","sp_NB6","sp_NB7","sp_NB8","plot_richness","sp","plotID_1","plotID_2","year","spp","spy"
"740",288,15.78650308,20.52245401,4.73595093,19.10166873,18.41758693,26.52132518,37.79551947,2.302198366,10.65588958,10.65588958,3.78876074,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",3,"Quercus fabri F31","Quercus fabri 3"
"741",288,20.52245401,32.20446629,11.68201228,53.27944791,24.83216935,40.46343849,39.57413215,5.985715753,14.47096116,32.58334237,8.92463641,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",4,"Quercus fabri F31","Quercus fabri 4"
"742",288,32.20446629,36.37210311,4.16763682,53.27944791,35.57225362,65.11932522,56.23941724,9.093025777,18.41758693,41.25539473,10.94530881,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",5,"Quercus fabri F31","Quercus fabri 5"
"743",289,0.042097342,2.302198366,2.260101024,7.348617186,9.766583241,0.189438037,6.704001643,1.599698979,6.188309209,4.735950925,12.7870675,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",2,"Quercus fabri F31","Quercus fabri 2"
"744",289,5.985715753,9.093025777,3.107310024,24.83216935,40.46343849,4.830669944,20.52245401,9.766583241,32.58334237,8.92463641,26.10561393,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",4,"Quercus fabri F31","Quercus fabri 4"
"745",289,9.093025777,10.60853007,1.515504293,35.57225362,65.11932522,4.262355833,32.20446629,5.262167695,41.25539473,10.94530881,71.63125774,"6","6","6","6","6","6","6","6",1,"Quercus fabri","A","F31",5,"Quercus fabri F31","Quercus fabri 5"
"746",291,6.788667565,44.33415553,37.545487965,2.50149315,128.5762669,104.1159934,0,316.0886745,0.311724531,27.7088472,21.1664805,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"747",292,36.02150137,316.0886745,280.06717313,11.82244147,24.44728498,2.640037386,0.057726765,51.95408851,7.82582511,7.354389862,8.485834456,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",3,"Lithocarpus glaber F32","Lithocarpus glaber 3"
"748",292,316.0886745,985.2034562,669.1147817,128.5762669,104.1159934,15.51695443,6.788667565,92.89391025,27.7088472,21.1664805,40.17782845,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"749",292,985.2034562,2156.055708,1170.8522518,432.9507376,250.2455263,77.93113276,44.33415553,641.2866325,138.9290811,46.50275767,158.0443372,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"750",292,2156.055708,4023.324614,1867.268906,1274.429943,926.707001,300.3639037,128.4305068,1994.374584,482.9522183,64.28452551,517.423756,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"751",293,0.761993298,7.82582511,7.063831812,0.215513256,1.477805184,0.11545353,0.813947387,0.954415848,0.502222856,0.169331844,0.502222856,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",1,"Lithocarpus glaber F32","Lithocarpus glaber 1"
"752",293,7.82582511,51.95408851,44.1282634,0.519540885,2.031982128,4.294871317,14.04684615,42.27523424,1.600955616,0.415632708,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",2,"Lithocarpus glaber F32","Lithocarpus glaber 2"
"753",293,51.95408851,92.89391025,40.93982174,24.44728498,2.640037386,47.62458113,36.02150137,131.9826271,7.354389862,8.485834456,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",3,"Lithocarpus glaber F32","Lithocarpus glaber 3"
"754",293,92.89391025,641.2866325,548.39272225,104.1159934,15.51695443,263.5010347,316.0886745,784.7232119,21.1664805,40.17782845,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"755",293,641.2866325,1994.374584,1353.0879515,250.2455263,77.93113276,1077.049145,985.2034562,2029.211244,46.50275767,158.0443372,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"756",293,1994.374584,3467.27155,1472.896966,926.707001,300.3639037,2662.309334,2156.055708,3310.41879,64.28452551,517.423756,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"757",294,784.7232119,2029.211244,1244.4880321,15.51695443,263.5010347,4.502687671,92.89391025,21.42047827,40.17782845,0,116.2232202,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"758",294,2029.211244,3310.41879,1281.207546,77.93113276,1077.049145,27.93975426,641.2866325,55.41769441,158.0443372,0,508.1157962,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"759",294,3310.41879,3739.73226,429.31347,300.3639037,2662.309334,163.9440126,1994.374584,245.831353,517.423756,0,1444.15962,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"760",295,27.7088472,138.9290811,111.2202339,0,6.788667565,316.0886745,0.311724531,21.1664805,64.49234187,52.38703925,909.6886696,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"761",296,7.354389862,21.1664805,13.812090638,0.057726765,36.02150137,51.95408851,7.82582511,8.485834456,6.600093466,183.2940243,69.27211801,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",3,"Lithocarpus glaber F32","Lithocarpus glaber 3"
"762",296,21.1664805,46.50275767,25.33627717,6.788667565,316.0886745,92.89391025,27.7088472,40.17782845,52.38703925,909.6886696,533.3871307,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"763",296,46.50275767,64.28452551,17.78176784,44.33415553,985.2034562,641.2866325,138.9290811,158.0443372,121.562946,1347.21281,1209.683603,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"764",296,64.28452551,230.4813251,166.19679959,128.4305068,2156.055708,1994.374584,482.9522183,517.423756,186.7893799,3809.291087,3372.905607,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"765",297,0.169331844,0.415632708,0.246300864,0.813947387,0.761993298,0.954415848,0.502222856,0.502222856,3.809966491,2.068542413,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",1,"Lithocarpus glaber F32","Lithocarpus glaber 1"
"766",297,0.415632708,8.485834456,8.070201748,14.04684615,7.82582511,42.27523424,1.600955616,0,21.9361707,16.83312468,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",2,"Lithocarpus glaber F32","Lithocarpus glaber 2"
"767",297,8.485834456,40.17782845,31.691993994,36.02150137,51.95408851,131.9826271,7.354389862,0,183.2940243,69.27211801,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",3,"Lithocarpus glaber F32","Lithocarpus glaber 3"
"768",297,40.17782845,158.0443372,117.86650875,316.0886745,92.89391025,784.7232119,21.1664805,0,909.6886696,533.3871307,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"769",297,158.0443372,517.423756,359.3794188,985.2034562,641.2866325,2029.211244,46.50275767,0,1347.21281,1209.683603,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"770",297,517.423756,943.0667662,425.6430102,2156.055708,1994.374584,3310.41879,64.28452551,0,3809.291087,3372.905607,0,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"771",299,52.38703925,121.562946,69.17590675,0.311724531,27.7088472,21.1664805,64.49234187,909.6886696,453.0492729,2.790126975,2.00119452,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"772",300,909.6886696,1347.21281,437.5241404,27.7088472,21.1664805,40.17782845,52.38703925,533.3871307,2.790126975,2.00119452,3.896556638,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"773",300,1347.21281,3809.291087,2462.078277,138.9290811,46.50275767,158.0443372,121.562946,1209.683603,14.80691522,9.7115661,17.92416054,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"774",300,3809.291087,5303.646535,1494.355448,482.9522183,64.28452551,517.423756,186.7893799,3372.905607,34.35897053,32.32698841,60.48610438,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"775",301,2.068542413,16.83312468,14.764582267,0.502222856,0.169331844,0.502222856,3.809966491,0,4.156327081,0.01731803,1.169929104,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",1,"Lithocarpus glaber F32","Lithocarpus glaber 1"
"776",301,533.3871307,1209.683603,676.2964723,21.1664805,40.17782845,0,909.6886696,0,2.00119452,3.896556638,25.61144141,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"777",301,1209.683603,3372.905607,2163.222004,46.50275767,158.0443372,0,1347.21281,0,9.7115661,17.92416054,105.6592222,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"778",301,3372.905607,5301.525077,1928.61947,64.28452551,517.423756,0,3809.291087,0,32.32698841,60.48610438,336.9010975,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"779",303,2.790126975,14.80691522,12.016788245,64.49234187,52.38703925,909.6886696,453.0492729,2.00119452,0,14.28545011,3.559817176,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"780",303,14.80691522,34.35897053,19.55205531,145.8755352,121.562946,1347.21281,604.649379,9.7115661,0,56.58377506,27.93975426,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"781",303,34.35897053,102.8787164,68.51974587,273.8192129,186.7893799,3809.291087,1128.88345,32.32698841,0,82.26064014,90.14611624,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"782",304,2.00119452,9.7115661,7.71037158,52.38703925,909.6886696,533.3871307,2.790126975,3.896556638,14.28545011,3.559817176,4.858669388,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"783",304,9.7115661,32.32698841,22.61542231,121.562946,1347.21281,1209.683603,14.80691522,17.92416054,56.58377506,27.93975426,13.54654752,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"784",304,32.32698841,46.56625711,14.2392687,186.7893799,3809.291087,3372.905607,34.35897053,60.48610438,82.26064014,90.14611624,49.5988365,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"785",305,3.896556638,17.92416054,14.027603902,909.6886696,533.3871307,0,2.00119452,25.61144141,3.559817176,4.858669388,0.294406502,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"786",305,17.92416054,60.48610438,42.56194384,1347.21281,1209.683603,0,9.7115661,105.6592222,27.93975426,13.54654752,0.398314679,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"787",305,60.48610438,112.5671918,52.08108742,3809.291087,3372.905607,0,32.32698841,336.9010975,90.14611624,49.5988365,0.042332961,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"788",306,25.61144141,105.6592222,80.04778079,533.3871307,0,2340.073722,3.896556638,1027.682177,4.858669388,0.294406502,2.216707776,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",4,"Lithocarpus glaber F32","Lithocarpus glaber 4"
"789",306,105.6592222,336.9010975,231.2418753,1209.683603,0,2893.198114,17.92416054,1485.02103,13.54654752,0.398314679,12.3150432,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",5,"Lithocarpus glaber F32","Lithocarpus glaber 5"
"790",306,336.9010975,393.1820476,56.2809501,3372.905607,0,3773.54475,60.48610438,2921.919585,49.5988365,0.042332961,28.40541684,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F32",6,"Lithocarpus glaber F32","Lithocarpus glaber 6"
"791",307,1126.759105,3054.900404,1928.141299,300.2850105,437.0608832,2778.946263,188.3855249,3.259637998,1238.931831,1114.211231,38.41716211,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"792",309,2240.448871,2945.258035,704.809164,2778.946263,2087.30746,92.65145784,3.259637998,1722.511827,38.41716211,919.8644551,132.3520784,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"793",310,337.9247855,809.9517324,472.0269469,317.552529,4.088979188,1.447017576,572.5773504,60.34371169,377.6922728,92.11652315,288.7723693,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"794",310,809.9517324,1722.511827,912.5600946,826.801694,21.35890305,7.966293571,1346.466211,248.4054857,640.8873557,123.4544596,648.3870246,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",5,"Lithocarpus glaber F33","Lithocarpus glaber 5"
"795",310,1722.511827,1950.702843,228.191016,2087.30746,92.65145784,52.03105753,2240.448871,654.1750949,919.8644551,132.3520784,793.027207,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"796",311,1114.211231,2133.273359,1019.062128,188.3855249,1126.759105,3.259637998,1238.931831,38.41716211,1468.711776,1157.995058,1810.777494,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"797",312,38.41716211,48.76757108,10.35040897,1126.759105,3.259637998,2240.448871,1114.211231,919.8644551,1157.995058,1810.777494,1932.49967,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"798",313,919.8644551,1510.318341,590.4538859,3.259637998,2240.448871,1722.511827,38.41716211,132.3520784,1810.777494,1932.49967,5160.411037,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"799",314,1.754893656,28.8633825,27.108488844,13.24829257,17.3180295,6.128658219,10.96808535,7.920112159,30.47973193,203.660027,26.30993527,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",2,"Lithocarpus glaber F33","Lithocarpus glaber 2"
"800",314,92.11652315,123.4544596,31.33793645,572.5773504,337.9247855,60.34371169,377.6922728,288.7723693,719.6526402,2726.264817,2.742021338,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"801",314,123.4544596,132.3520784,8.8976188,1346.466211,809.9517324,248.4054857,640.8873557,648.3870246,1238.860634,3311.445364,2.405281875,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",5,"Lithocarpus glaber F33","Lithocarpus glaber 5"
"802",314,132.3520784,144.5863041,12.2342257,2240.448871,1722.511827,654.1750949,919.8644551,793.027207,1932.49967,5160.411037,4.294871317,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"803",315,17.7028746,146.241138,128.5382634,12.3150432,12.3150432,0.432950738,78.81627649,66.50123329,1.34695785,0.606131033,34.63605901,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",2,"Lithocarpus glaber F33","Lithocarpus glaber 2"
"804",315,146.241138,393.5209518,247.2798138,123.150432,138.9290811,0.23090706,329.0425606,286.1708164,16.29818999,11.08353888,276.6074157,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",3,"Lithocarpus glaber F33","Lithocarpus glaber 3"
"805",315,393.5209518,887.0289901,493.5080383,391.8463945,442.315462,2.597704425,1028.182957,1173.305158,129.8630927,40.17782845,707.1528714,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"806",315,887.0289901,1157.995058,270.9660679,720.2265405,691.0374828,21.04140585,1265.068586,3194.998933,279.716483,67.9732658,1684.515109,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",5,"Lithocarpus glaber F33","Lithocarpus glaber 5"
"807",315,1157.995058,1378.36121,220.366152,1238.931831,1114.211231,38.41716211,1468.711776,1810.777494,337.605364,57.7036743,1660.101979,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"808",316,286.1708164,1173.305158,887.1343416,138.9290811,0.23090706,93.51735932,146.241138,323.6547292,11.08353888,276.6074157,0.19242255,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",3,"Lithocarpus glaber F33","Lithocarpus glaber 3"
"809",316,1173.305158,3194.998933,2021.693775,442.315462,2.597704425,377.6922728,393.5209518,719.6526402,40.17782845,707.1528714,0.11545353,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"810",316,1810.777494,1885.933413,75.155919,1114.211231,38.41716211,919.8644551,1157.995058,1932.49967,57.7036743,1660.101979,0.721584563,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",6,"Lithocarpus glaber F33","Lithocarpus glaber 6"
"811",317,323.6547292,719.6526402,395.997911,0.23090706,93.51735932,28.8633825,286.1708164,847.8907245,276.6074157,0.19242255,183.2247521,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",3,"Lithocarpus glaber F33","Lithocarpus glaber 3"
"812",317,719.6526402,1238.860634,519.2079938,2.597704425,377.6922728,92.11652315,1173.305158,2726.264817,707.1528714,0.11545353,593.8520686,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"813",317,1238.860634,1932.49967,693.639036,21.04140585,640.8873557,123.4544596,3194.998933,3311.445364,1684.515109,1.395063488,1074.483671,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",5,"Lithocarpus glaber F33","Lithocarpus glaber 5"
"814",318,2726.264817,3311.445364,585.180547,377.6922728,92.11652315,288.7723693,719.6526402,2.742021338,0.11545353,593.8520686,397.3823913,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",4,"Lithocarpus glaber F33","Lithocarpus glaber 4"
"815",318,3311.445364,5160.411037,1848.965673,640.8873557,123.4544596,648.3870246,1238.860634,2.405281875,1.395063488,1074.483671,847.0984246,"5","5","5","5","5","5","5","5",1,"Lithocarpus glaber","A","F33",5,"Lithocarpus glaber F33","Lithocarpus glaber 5"
